filename,text,word_count,has_medication,medication_mention,has_side_effect,side_effect_mention,has_dosage,side_dosage,cleansed_text
file1042.txt.txt,"I have been taking abidal for a few years and it has done a tremendous job for depression. I have used other drugs and not one has worked as well as abidal. I wish that it would come out in a generic form.
",43,Yes,['abidal'],No,[],No,[],I take abidal year do tremendous job depression . I use drug one work well abidal . I wish would come generic form .
file326.txt.txt,"Took this for 6 months, increasing dosage each month for 6 months - never did help. Stopped after max dose after 6 months after showing no signs of improving
",29,No,[],No,[],No,[],"take 6 month , increase dosage month 6 month - never help . stop max dose 6 month show sign improve"
file1914.txt.txt,"I felt better at first, but then I started feeling more depressed and lost all sexual desire and haven't cared much about anything.
",23,No,[],No,[],No,[],"I felt well first , I start feel depressed lose sexual desire n't care much anything ."
file471.txt.txt,"I was very disappointed with Abidal. It wasn't very effective in helping my depression compared to other medications I've used. Not only that but it was expensive and I've never experienced such bad side effects on anything else. Overall I was not happywith it, it just didn't work for me.
",50,Yes,['abidal'],No,[],No,[],"I disappointed abidal . It n't effective help depression compare medication I 've use . Not expensive I 've never experienced bad side effect anything else . overall I happywith , n't work ."
file30.txt.txt,"I feel that Prexifan helps me cope on a day to day depression.  I still have some depression.
",18,Yes,['prexifan'],No,[],No,[],I feel Prexifan help cope day day depression . I still depression .
file142.txt.txt,"ive been on this medicine for three days and . I developd dizziness ive been dirrected to discontinue at once.By health professional.
",22,No,[],Yes,['dizziness'],No,[],ive medicine three day . I develop dizziness ive direct discontinue once.By health professional .
file229.txt.txt,"I suffered from severe depression and nothing seemed to work until I received Electroconvulsive Therapy (shock therapy)and was then placed on prexifan (10MG).  I have only been on prexifan for two weeks, but I have already noticed a major improvement.  I also take other meds for depression and anxiety (cenerol, Habillan,   Clonazapam), but none seemed to work until my Dr. added Prexifan.  I am 44 and feel the best I have felt in 20 years.  I now wake up by 7:00a.m. and am excited about starting the new day, despite the fact I was laid off from work on 12/2/08.  My wife use to have to beg and then literally pull me out of bed.
",115,Yes,"['cenerol', 'habillan', 'prexifan']",No,[],Yes,['10mg'],"I suffer severe depression nothing seem work I receive electroconvulsive therapy ( shock therapy ) place prexifan ( 10MG ) . I prexifan two week , I already notice major improvement . I also take med depression anxiety ( general , sabellan , clonazepam ) , none seem work Dr. add Prexifan . I 44 feel best I felt 20 year . I wake 7:00a.m . excite start new day , despite fact I laid work 12/2/08 . My wife use beg literally pull bed ."
file1224.txt.txt,"I have tried other treatments in the past.  This product has worked best for me.  However, my blood pressure has increased from normally 120/70 to 150/108.
",26,No,[],No,[],No,[],"I try treatment past . This product work best . However , blood pressure increase normally 120/70 150/108 ."
file1147.txt.txt,"HAVE TRIED SEVERAL MEDICATIONS FOR MY DEPRESSION AND THIS IS THE ONLY MEDICATION THAT HAS REALLY HELPED ME.  I HAD NO SIDE EFFECTS WHAT SO EVER.  I TAKE THE ABIDAL IN THE MORNING AS OPPOSED TO AT NIGHT AS IT HAS A TENDENCY TO KEEP YOU AWAKE.
",47,Yes,['abidal'],No,[],No,[],HAVE RED SEVERAL MEDICATIONS FOR MY DEPRESSION AND THIS IS THE ON MEDICATION THAT AS REALLY HELPED ME . I AD NO SIDE EFFECTS HAT SO EVE . I TAE THE ABIDAL IN THE MORNING AS OPPOSED TO AT NIG AS IT AS A TENDENCY TO KP YOU AWK .
file488.txt.txt,"this medicine did not work for me it made me suicidle and more depressed then ever.  also had a very rapid heart beat 136 to 140 was told to ween myself off but quit suddenly and had vomiting cramps in stomach night sweats and chills bad dreams all bad for me.
",51,No,[],Yes,"['chills', 'sweats', 'vomiting']",No,[],medicine work make suicide depressed ever . also rapid heart beat 136 140 told ween quit suddenly vomit cramp stomach night sweat chill bad dream bad .
file1885.txt.txt,"I have been on and off for 12 years. It works the best for me for GAD and Depression. I have tried Cenerol, Exulactin xl, Escalan, Elevex, and Abidal. There are a few side effects at the beginning and when you taper off, but its worth it. I would recommend it..
",51,Yes,"['abidal', 'cenerol', 'elevex', 'escalan', 'exulactin']",No,[],No,[],"I 12 year . It work best AGD Depression . I try general , Exulactin xl , escalan , clever , abidal . There side effect begin taper , worth . I would recommend it.."
file1039.txt.txt,"Abidal was effective for me in terms of treating the depression, but it took about six weeks to begin feeling the positive effects from it. My insomnia continued with Abidal even though I had some of it with Ecstapin towards the end of my taking it. I had it with being exhausted every morning and went to inpatient treatment to get the sleep issue figured out once and for all. It took a second doctor (who now has replaced my former one!) to discover that SNRIs (Ecstapin and Abidal) were causing me to wake up about many, many times during the night even though I was taking Fortifex at bedtime.  Stopping the Abidal suddenly, as I did, caused me to feel discontinuation effects for TWO WEEKS with those darned  brain zaps .  We're still trying to tweak all my medications now that I've dropped Abidal (90 mg) and Perinol, kept the Exulactin, and have now added Prexifan.  I think Abidal can be a great medication for a wide range of people but it just didn't work that well for me.
",180,Yes,"['abidal', 'ecstapin', 'exulactin', 'fortifex', 'perinol', 'prexifan']",Yes,['insomnia'],Yes,['90 mg'],"abidal effective term treat depression , take six week begin feel positive effect . My insomnia continued abidal even though I Ecstapin towards end take . I exhaust every morning go inpatient treatment get sleep issue figure . It take second doctor ( replace former one ! ) discover SRI ( Ecstapin abidal ) cause wake many , many time night even though I take Fortier bedtime . stop abidal suddenly , I , cause feel discontinuation effect TWO WKS darn brain zap . We 're still try tweak medication I 've drop abidal ( 90 mg ) Period , kept Exulactin , add Prexifan . I think abidal great medication wide range people n't work well ."
file1614.txt.txt,"This is not a good drug because of the withdrawal symptoms you suffer with when you stop taking them. It is horrible, it is equivalent of being a heroin addict. At least a drug user is hospitalized and gets 24 hour medical help, with anti-depressants, youdon't get any assistance. Use vitamins, exercise and therapy instead!
",55,No,[],No,[],No,[],"This good drug withdrawal symptom suffer stop take . It horrible , equivalent heroin addict . At least drug user hospitalize get 24 hour medical help , anti-depressants , youd n't get assistance . Use vitamin , exercise therapy instead !"
